random,date,hour,cloud_coverage,visibility,temperature,dewpoint,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
0.995545673,8/8/2017,16,0.38,10,25.94,13.47,44.2,6.04,29.36,30.16,2467
0.394049847,8/8/2017,17,0.16,10,25.31,13.46,44,4.36,29.36,30.16,1590.25
0.063865605,8/9/2017,6,0,10,15.58,14.71,88.92,0.2,29.42,30.22,124.25
0.520426165,8/9/2017,7,0,10,19.86,15.77,74.08,0.2,29.43,30.23,707.5
0.491333876,8/9/2017,8,0,10,22.56,16.21,65.12,3.76,29.43,30.23,1991
0.115544175,8/9/2017,9,0,10,24.49,14.27,51.84,6.36,29.43,30.23,3030.25
0.784881699,8/9/2017,10,0,10,25.64,13.25,44.88,4.8,29.41,30.21,3808.75
0.885504348,8/9/2017,11,0.29,10,26.11,12.58,41.44,8.68,29.4,30.2,4234.25
0.307598043,8/9/2017,12,0,10,26.44,11.42,38.16,7.24,29.39,30.19,4610.5
0.473467242,8/9/2017,13,0.03,10,26.56,11.82,38.56,5.76,29.38,30.18,4042
0.106539869,8/9/2017,14,0.64,10,26.83,13.64,42.08,6.68,29.36,30.16,4065.5
0.697721481,8/9/2017,15,0.14,10,26.71,13.46,42.4,4.04,29.36,30.15,3800.25
0.768150247,8/9/2017,16,0.15,10,26.4,13.82,43.8,2.76,29.35,30.15,2716.5
0.958846272,8/9/2017,17,0.01,10,25.75,13.79,44.4,2.76,29.34,30.14,1591
0.534822552,8/10/2017,6,0.01,9.54,16.73,14.83,83.89,0.38,29.34,30.13,126.85
0.744907339,8/10/2017,7,0,10,20.33,15.58,73.96,3.08,29.33,30.12,773
0.1013602,8/10/2017,8,0,10,23.32,17.15,67.08,4.76,29.32,30.12,1907.75
0.906467262,8/10/2017,9,0,10,25.81,17.71,58.24,8.64,29.33,30.12,2917.75
0.58432579,8/10/2017,10,0,10,27.19,18.91,56.8,8.4,29.31,30.11,3656.75
0.09108598,8/10/2017,11,0.28,10,28.19,18.45,53.84,7.32,29.31,30.11,4150.25
0.199871956,8/10/2017,12,0.52,10,28.34,17.8,50.12,5.84,29.31,30.1,4373
0.856735034,8/10/2017,13,0.55,10,28.64,17.99,47.56,9.08,29.29,30.08,3171
0.501643805,8/10/2017,14,0.29,10,29.07,18.01,47.56,8.36,29.26,30.05,3090.75
0.839936769,8/10/2017,15,0.44,10,29.09,18.62,49.8,10,29.24,30.03,3309.25
0.415090127,8/10/2017,16,0.14,10,28.85,18.58,50.6,9.72,29.23,30.02,2433.75
0.584529342,8/10/2017,17,0.15,10,27.75,19.23,56.96,7.76,29.23,30.02,1636.25
0.575392699,8/11/2017,6,0.66,9.96,19.37,19.05,96.4,0.12,29.23,30.02,38.7
0.358967451,8/11/2017,7,0.54,10,21.02,18.94,84.19,3.3,29.24,30.03,525.25
0.499100587,8/11/2017,8,0.98,10,21.9,18.97,80.74,5.7,29.25,30.04,1029.25
0.846774616,8/11/2017,9,0.84,10,23.09,19.39,78.24,5.36,29.25,30.04,1540.5
0.595770238,8/11/2017,10,0.39,10,24.86,19.13,68.76,7,29.23,30.02,2870.25
0.676591243,8/11/2017,11,0.6,10,26,18.71,62.12,6.32,29.23,30.02,4191.5
0.433237382,8/11/2017,12,0.82,10,26.68,19.09,60.4,5.04,29.22,30.01,3842
0.809644806,8/11/2017,13,0.91,10,27.17,18.76,57.24,7,29.22,30.01,2816.75
0.690073147,8/11/2017,14,0.66,10,27.42,18.65,56.96,9.24,29.21,30,2883
0.43589195,8/11/2017,15,0.29,10,27.14,18.09,55.56,10.28,29.2,29.99,3139.25
0.644050467,8/11/2017,16,0.15,10,26.05,17.87,60.36,11.52,29.2,29.99,2743.25
0.535694091,8/11/2017,17,0,10,24.45,16.91,60.56,12.52,29.2,29.99,1536.5
0.02658192,8/12/2017,6,0,10,15.62,14.92,88.2,5.64,29.27,30.06,107.18
0.813236234,8/12/2017,7,0,10,18.26,15.93,83.04,5.72,29.28,30.07,784.75
0.847431732,8/12/2017,8,0,10,20.91,16.34,73.56,7.64,29.29,30.08,1997
0.498906229,8/12/2017,9,0.28,10,22.33,15.49,62.52,9.04,29.3,30.09,3073.75
0.244467601,8/12/2017,10,0.44,10,23.19,12.37,48.88,11.28,29.3,30.09,3212.5
0.992758434,8/12/2017,11,0.44,10,24.19,12.85,48.12,8.32,29.3,30.09,3605.5
0.512917106,8/12/2017,12,0.52,10,24.64,12.53,46.2,8.64,29.29,30.08,4679.75
0.831395354,8/12/2017,13,0.42,10,25.13,12.87,44.56,8.76,29.29,30.08,4633.5
0.455879095,8/12/2017,14,0.29,10,25.12,13.09,46.88,8.92,29.28,30.07,4384.25
0.579726952,8/12/2017,15,0.14,10,25.1,12.39,44.56,9,29.27,30.06,3771.75
0.358787663,8/12/2017,16,0.28,10,24.72,13.57,47.36,8.96,29.27,30.06,2907.75
0.852667078,8/12/2017,17,0.14,10,23.84,13.75,51.08,8.32,29.26,30.05,1772.25
0.724610956,8/13/2017,6,0,9.96,14.2,14.96,91.08,0.12,29.29,30.08,105.63
0.165367542,8/13/2017,7,0,10,18.14,15.54,77.6,1.8,29.29,30.08,827.75
0.339196261,8/13/2017,8,0,10,20.9,14.37,63.84,5.08,29.31,30.1,1841.5
0.816225534,8/13/2017,9,0,10,22.61,12.98,52.44,7.96,29.3,30.09,2965
0.756348565,8/13/2017,10,0,10,23.65,12.03,46.8,4.12,29.3,30.09,3850
0.455340096,8/13/2017,11,0.01,10,24.29,12.48,47,1.2,29.28,30.07,4335.5
0.452586389,8/13/2017,12,0.02,10,25.24,12.72,44.04,8.2,29.26,30.05,4143.5
0.213339786,8/13/2017,13,0.29,10,25.83,13.23,44.36,3.48,29.25,30.04,4149.25
0.107886861,8/13/2017,14,0.44,10,25.83,13.55,45.64,4.72,29.23,30.02,3744.75
0.047459318,8/13/2017,15,0.28,10,25.82,13.87,46.24,3.2,29.22,30.01,3631.75
0.778296656,8/13/2017,16,0,10,25.59,13.9,45.4,4.72,29.21,30,2677.25
0.133043974,8/13/2017,17,0.01,10,24.47,14.73,51.04,4.68,29.2,29.99,1284
0.901557164,8/14/2017,6,0.56,9.96,17.58,16.54,89.16,1.16,29.14,29.93,113.33
0.143107784,8/14/2017,7,0.14,10,20.39,17.47,83.24,0.96,29.12,29.91,726.5
0.656020026,8/14/2017,8,0,10,23.58,17.93,69.72,0.96,29.12,29.91,1828
0.933669052,8/14/2017,9,0,10,25.52,17.23,58.16,3.4,29.13,29.92,2802.75
0.938821225,8/14/2017,10,0.01,10,26.53,17.05,53.68,5.24,29.13,29.92,3431
0.87782256,8/14/2017,11,0,10,27.43,16.6,48.88,3.76,29.12,29.91,3813.5
0.608350059,8/14/2017,12,0.44,10,28,17.3,50.64,5.08,29.1,29.89,3706.75
0.183251193,8/14/2017,13,0.65,10,28.22,17.33,49.72,6.92,29.07,29.86,3721.75
0.386933334,8/14/2017,14,0.15,10,28.33,17.51,48.84,3.48,29.06,29.85,2787
0.419409746,8/14/2017,15,0.91,10,28.23,18.18,51.84,7.32,29.05,29.84,2777
0.370006476,8/14/2017,16,0.9,10,28.03,18.62,52.44,5.56,29.04,29.83,1990.25
0.443011451,8/14/2017,17,0.88,10,27.61,18.56,54.48,7.32,29.04,29.83,1444.25
0.017150031,8/15/2017,6,0.08,3.33,19.03,19.66,97.21,0.1,29.12,29.91,104.09
0.664441152,8/15/2017,7,0.01,6.95,22,20.91,88.52,1.11,29.12,29.92,564.75
0.126747431,8/15/2017,8,0,10,25.08,21.5,76.88,5.96,29.14,29.93,1830.25
0.4913428,8/15/2017,9,0.42,10,26.43,21.56,71.04,5.64,29.14,29.93,2820.25
0.878444337,8/15/2017,10,0.75,10,27.12,21.93,70.54,5.11,29.15,29.94,3342.75
0.99353388,8/15/2017,11,0.75,10,28.23,22.14,65.72,6.64,29.15,29.94,3844.75
0.255261245,8/15/2017,12,0.71,10,29.36,21.74,59.53,6.46,29.14,29.93,3242.75
0.608920583,8/15/2017,13,0.74,10,30.04,21.14,55.72,7.24,29.14,29.93,3983.75
0.071454946,8/15/2017,14,0.74,10,30.31,20.61,52.84,7.6,29.12,29.91,3899.25
0.84724121,8/15/2017,15,0.63,10,30.14,21.31,58.12,5.04,29.13,29.92,3400.25
0.080907741,8/15/2017,16,0.52,10,30.12,21.09,56.84,1.28,29.12,29.91,2525
0.863732545,8/15/2017,17,0.52,10,29.43,20.74,56.36,4.4,29.11,29.9,1646.75
0.084102607,8/16/2017,6,0,5.14,20.21,20.3,95.46,2.58,29.21,30,67.7
0.692757694,8/16/2017,7,0,8.88,23.37,22,91.08,5.32,29.22,30.01,438.5
0.144629816,8/16/2017,8,0,9.96,26.08,23.22,81.48,5.64,29.21,30,1171
0.811464723,8/16/2017,9,0.28,10,27.45,23.32,74.96,7.96,29.21,30,1300.5
0.855057901,8/16/2017,10,0.54,10,28.51,23.13,70.72,8.36,29.21,30,1449.25
0.635167429,8/16/2017,11,0.75,10,28.44,22.99,67.52,9.96,29.2,29.99,1728.25
0.900209485,8/16/2017,12,0.81,9.92,27.79,23.16,69.04,10.64,29.19,29.98,969.25
0.442434268,8/16/2017,13,0.92,8.12,26.77,23.72,76.8,11.24,29.18,29.97,489.5
0.121054619,8/16/2017,14,0.83,9.04,26.63,24.7,84.36,11.32,29.14,29.93,1100.75
0.727441719,8/16/2017,15,0.64,10,26.91,23.68,78.6,8.96,29.13,29.92,932
0.348735248,8/16/2017,16,0.64,9.96,27.19,24.36,79,11.28,29.11,29.9,698.25
0.212972893,8/16/2017,17,0.14,9.96,26.91,24.1,81.04,9.64,29.11,29.9,469.25
0.574007511,8/17/2017,6,1,9.49,21.83,21.86,96.56,6.48,29.08,29.87,14.4
0.460332152,8/17/2017,7,0.31,10,23.21,21.64,87.56,9.96,29.07,29.86,355
0.539879101,8/17/2017,8,0.41,10,24.93,20.83,73.04,10.36,29.05,29.84,1148.5
0.772840427,8/17/2017,9,0.01,10,26.06,20.54,66.72,13.76,29.05,29.84,2589.25
0.893537051,8/17/2017,10,0.59,10,25.8,21.3,71.2,12.52,29.05,29.84,3215
0.125692154,8/17/2017,11,0.99,10,26.13,21.37,73.36,10.88,29.05,29.84,2006
0.522734239,8/17/2017,12,0.75,10,27.38,21.37,68.69,11.88,29.04,29.83,2627.5
0.006074145,8/17/2017,13,0.81,10,28.44,21.14,62.36,14.81,29.03,29.82,3580.75
0.542070753,8/17/2017,14,0.43,10,29.09,20.41,57.8,13.36,29.02,29.81,3199.5
0.527619768,8/17/2017,15,0.44,10,29.04,20.64,57.8,13.84,29.02,29.81,2854.25
0.973068637,8/17/2017,16,0.81,10,28.02,20.26,60.92,9.2,29.02,29.81,2497.5
0.784264057,8/17/2017,17,0.4,10,27.33,20.55,64.28,8.12,29.03,29.82,1098.25
0.343292623,8/18/2017,6,0,10,18.74,17.96,88.2,5.56,29.1,29.89,84.9
0.451753564,8/18/2017,7,0,10,21.01,18.73,82.52,6,29.12,29.91,690.5
0.673634925,8/18/2017,8,0.14,10,22.94,18.91,75.68,10.92,29.14,29.93,1874.75
0.233077918,8/18/2017,9,0.62,10,24.56,18.75,68.12,10.76,29.15,29.94,2853.5
0.886095508,8/18/2017,10,0.53,9.92,25.72,17.65,57.52,9.52,29.15,29.94,3286.5
0.497551298,8/18/2017,11,0.15,10,26.78,17.52,54.72,13.12,29.15,29.94,3923
0.732658542,8/18/2017,12,0,10,27.65,17.47,51.72,8.68,29.14,29.93,4087
0.897203717,8/18/2017,13,0,10,28.33,17.44,49.96,9.04,29.14,29.93,4024.25
0.366580723,8/18/2017,14,0,10,28.99,16.59,45.16,8,29.12,29.91,3799.75
0.49529141,8/18/2017,15,0,10,29.17,16.62,43.96,8.96,29.11,29.9,3384.5
0.762588904,8/18/2017,16,0,10,28.51,17.02,47.4,8.72,29.1,29.89,2540.75
0.021750497,8/18/2017,17,0,10,27.3,18.65,56.32,6.72,29.11,29.9,1564.5
0.572606766,8/19/2017,6,0.14,9.84,18.55,18.49,93.32,1.6,29.17,29.96,97.13
0.316775449,8/19/2017,7,0.62,10,20.36,18.88,86.88,8.52,29.18,29.97,658.75
0.120929757,8/19/2017,8,0,10,23.04,19.43,79.24,6.64,29.15,29.94,1407.75
0.164583107,8/19/2017,9,0,10,25.26,19.08,69.68,3.56,29.17,29.96,2627.5
0.119257401,8/19/2017,10,0.01,10,26.76,18.32,61.32,1.28,29.18,29.97,3453.75
0.683799855,8/19/2017,11,0.39,10,27.66,18.06,54.52,0.96,29.18,29.97,3778.25
0.929655081,8/19/2017,12,0.54,10,28.52,17.8,51.32,3.52,29.18,29.97,3963.5
0.192337237,8/19/2017,13,0.15,10,29,17.52,48.76,4.36,29.17,29.96,3102.75
0.673924389,8/19/2017,14,0.02,10,29.47,17.81,48.32,3.96,29.16,29.95,2801.75
0.758164126,8/19/2017,15,0.15,10,29.57,18.31,49.6,2.68,29.16,29.95,1694.5
0.166702983,8/19/2017,16,0.38,10,29.03,18.73,51,5,29.15,29.94,1137.25
0.014972911,8/19/2017,17,0.52,10,28.01,18.47,52.16,3.4,29.16,29.95,1080.25
0.2006426,8/20/2017,6,0,9.84,19.73,18.68,90.12,2.12,29.24,30.03,94.5
0.138547542,8/20/2017,7,0,9.96,22.49,20.15,84.96,5.68,29.26,30.05,534.25
0.116348178,8/20/2017,8,0.17,10,25.04,21.53,79.44,6,29.27,30.06,1075.5
0.118441965,8/20/2017,9,0.28,10,27.15,22.08,72.72,5.36,29.28,30.07,1454
0.780190826,8/20/2017,10,0.14,10,28.47,22.4,69.88,4.72,29.27,30.06,1414.75
0.964723071,8/20/2017,11,0.28,10,29.47,22.37,65.56,4.68,29.26,30.05,1847.5
0.571819594,8/20/2017,12,0.28,10,30.67,22.42,61,4.08,29.26,30.05,2115.25
0.890055894,8/20/2017,13,0.54,10,31.46,22.17,56.52,5.36,29.24,30.03,2108.75
0.370345236,8/20/2017,14,0.44,10,31.74,21.61,53.28,5.04,29.23,30.02,2099
0.663458787,8/20/2017,15,0.15,10,31.25,21.46,55.24,6.84,29.22,30.01,1584.75
0.089616618,8/20/2017,16,0,10,30.48,22.43,60.04,6.64,29.22,30.01,1209
0.463647615,8/20/2017,17,0.42,10,29.45,23.01,66.6,4.48,29.23,30.02,701.25
0.353931131,8/21/2017,6,0,5.68,22.65,22.92,98.76,4.12,29.31,30.1,77.63
0.570100513,8/21/2017,7,0,8.88,23.9,23.58,94.96,0.36,29.31,30.1,435.25
0.585569575,8/21/2017,8,0,10,26.2,23.89,84.16,6.04,29.31,30.1,903.5
0.000922325,8/21/2017,9,0.25,10,27.79,24.09,74,8.15,29.32,30.11,1858.25
0.080158185,8/21/2017,10,0.5,9.96,27.05,22.84,82.08,9.59,29.34,30.14,2028.5
0.027764101,8/21/2017,11,0,10,28.05,21.45,67.32,9.08,29.33,30.12,3906.75
0.739452688,8/21/2017,12,0,10,26.38,20.96,66.53,5.48,29.29,30.08,2550
0.060993656,8/21/2017,13,0,10,27.48,21.22,65,7.6,29.27,30.06,601
0.207314734,8/21/2017,14,0,10,28.8,21.3,64.28,8.28,29.27,30.06,1899.5
0.941101304,8/21/2017,15,0,10,29.7,21.45,61.85,8,29.24,30.03,3107.25
0.417681102,8/21/2017,16,0.24,10,28.69,22.74,66.6,7.72,29.24,30.03,1643.75
0.875412626,8/21/2017,17,0.46,10,27.68,23.93,75.84,8.68,29.25,30.04,472
0.281968853,8/22/2017,6,0.83,8.96,20.39,20.61,97.96,4.28,29.15,29.94,16
0.064454932,8/22/2017,7,0.99,7,20.67,20.9,98.92,3.4,29.13,29.92,145.35
0.207108956,8/22/2017,8,1,10,21.41,21.13,95.52,6.96,29.14,29.94,344
0.939288274,8/22/2017,9,0.9,9.96,22.61,21.09,88.04,10.27,29.15,29.94,991.75
0.148215821,8/22/2017,10,0.65,10,23.77,20.69,80.84,9.69,29.16,29.95,1898.75
0.591293121,8/22/2017,11,0.65,10,24.68,20.65,75.23,9.38,29.16,29.95,3149.25
0.922419467,8/22/2017,12,0.8,10,25.56,20.49,72.86,10.89,29.16,29.95,3482.75
0.55170682,8/22/2017,13,0.99,10,25.75,20.1,69.8,13.88,29.17,29.96,3589.75
0.360514326,8/22/2017,14,0.65,10,26.16,19.6,66.28,14,29.16,29.95,3003.5
0.2852411,8/22/2017,15,0.31,10,25.6,17.98,61.28,17.2,29.17,29.96,2936.5
0.725457338,8/22/2017,16,0.3,10,24.86,17.09,59.92,10.76,29.17,29.96,2774.5
0.289695203,8/22/2017,17,0.15,10,24.17,16.41,58.64,10.6,29.17,29.96,1388.75
0.05299679,8/23/2017,6,0,10,13.79,12.83,86.16,7.24,29.28,30.07,79.71
0.283460329,8/23/2017,7,0,10,16.57,13.57,78.12,6.32,29.29,30.08,737
0.108998245,8/23/2017,8,0,10,19.3,14.23,70,6.28,29.29,30.08,1964.5
0.546743111,8/23/2017,9,0,10,21.9,13.77,57.48,6.84,29.3,30.09,3080.75
0.473097168,8/23/2017,10,0,10,23.24,12.59,50.88,8.4,29.31,30.1,3969
0.641926793,8/23/2017,11,0.28,10,24,11.06,43.4,9.16,29.3,30.09,4539.25
0.762134532,8/23/2017,12,0.29,10,24.35,10.97,40.52,12.92,29.29,30.08,4404.75
0.35689516,8/23/2017,13,0.44,10,24.72,10.29,39.04,11.52,29.28,30.07,4110.5
0.200041713,8/23/2017,14,0.3,10,24.72,10.79,39,9.68,29.26,30.05,3436.5
0.109826007,8/23/2017,15,0.62,10,24.73,10.26,38.76,9.84,29.25,30.04,3536
0.212464138,8/23/2017,16,0.01,10,24.28,10.51,39.92,8.32,29.24,30.03,2251
0.029440347,8/23/2017,17,0.01,10,23.44,11.03,43.16,6.96,29.24,30.03,1283.75
0.531704172,8/24/2017,6,0,10,14.03,13.75,86.4,0,29.31,30.1,72.01
0.480091622,8/24/2017,7,0,10,17.47,13.72,72.24,3.52,29.31,30.11,705.5
0.083753181,8/24/2017,8,0,9.04,20.37,14.43,67.16,4.36,29.31,30.11,1898
0.667313766,8/24/2017,9,0,9.04,22.81,14.75,59.08,6.64,29.31,30.11,3012
0.41335627,8/24/2017,10,0,10,24.06,13.08,48.52,7.04,29.3,30.1,3736.25
0.11365557,8/24/2017,11,0.28,9.04,24.68,12.96,46.72,8.64,29.31,30.1,4505.75
0.037059594,8/24/2017,12,0.42,10,24.94,13.35,47.44,9.72,29.31,30.1,3427
0.755989519,8/24/2017,13,0.42,10,25.04,13.14,47.08,8.12,29.3,30.09,3942.5
0.702940053,8/24/2017,14,0.3,10,25.16,13.42,46.8,9.68,29.3,30.09,4055.75
0.434177085,8/24/2017,15,0.45,9.04,24.81,13.06,46.24,8.32,29.29,30.08,2956.75
0.010690879,8/24/2017,16,0.64,10,24.28,12.5,45.52,9.32,29.29,30.08,2377
0.087302293,8/24/2017,17,0.01,10,23.21,11.9,46.2,7.32,29.29,30.08,1260.5
0.333090948,8/25/2017,6,0,10,13.69,11.41,85.04,6.4,29.43,30.23,76.23
0.633882765,8/25/2017,7,0,10,16.11,12.57,81.84,6.64,29.43,30.23,692.5
0.034125828,8/25/2017,8,0,10,18.15,12.34,68.08,8.04,29.43,30.23,1843.75
0.634121562,8/25/2017,9,0,10,19.37,11.43,57.72,7.68,29.45,30.25,2133.5
0.727833494,8/25/2017,10,0,10,21.18,11,51.64,8.32,29.45,30.25,3756.5
0.468430935,8/25/2017,11,0,9.04,22.14,11.32,49.2,5.68,29.45,30.25,3666
0.405939988,8/25/2017,12,0,10,22.92,11.69,49.8,4.44,29.44,30.24,4259.5
0.22185348,8/25/2017,13,0,9.04,23.62,11.71,46.04,6.2,29.43,30.23,3614.75
0.929765009,8/25/2017,14,0,10,23.92,10.72,43.4,8.6,29.41,30.21,4128.25
0.889380112,8/25/2017,15,0,8.4,24.06,10.76,42.56,7.36,29.41,30.21,3587.75
0.529662632,8/25/2017,16,0,10,23.75,10.95,44.48,8.28,29.41,30.21,2706.75
0.700446823,8/25/2017,17,0,10,22.33,12.1,50.32,8.52,29.42,30.22,1534.75
0.042140882,8/26/2017,6,0,10,14.92,12.04,81.92,5.68,29.46,30.26,52.99
0.641736088,8/26/2017,7,0,10,16.81,12.67,78.64,5.36,29.46,30.26,659.25
0.434900715,8/26/2017,8,0,10,18.98,13.27,69.48,6.72,29.46,30.26,1737
0.821484384,8/26/2017,9,0.14,9.04,21.55,13.22,58.28,7.92,29.47,30.27,2620.75
0.803291233,8/26/2017,10,0,10,23.63,13.4,52.72,8.12,29.46,30.26,3741.75
0.762173075,8/26/2017,11,0,10,24.66,13.66,49.92,7.08,29.45,30.25,4225.5
0.744457847,8/26/2017,12,0,9.04,25.41,13.52,46.92,5.72,29.44,30.24,4339
0.435257359,8/26/2017,13,0.14,6.48,25.78,12.77,43.92,4.44,29.42,30.22,4258
0.319839329,8/26/2017,14,0.42,5.52,26.1,12.17,41.96,5.08,29.41,30.21,3936.75
0.743157173,8/26/2017,15,0.42,4.88,25.76,12.72,43.16,4.48,29.39,30.19,3585.25
0.159596612,8/26/2017,16,0,10,24.54,14.01,48.96,4.4,29.39,30.19,2226.25
0.231876814,8/26/2017,17,0,10,23.05,15.33,58.88,5.88,29.39,30.18,752.25
0.043935633,8/27/2017,6,0,9.92,14.56,13.43,88.2,4.04,29.34,30.14,57.88
0.409436633,8/27/2017,7,0.46,10,17.05,14.32,83.04,4.92,29.36,30.16,593.25
0.514154862,8/27/2017,8,0.97,10,19.89,15.2,77.16,7.24,29.36,30.15,1214
0.245615625,8/27/2017,9,0.97,10,22.07,15.56,66.68,7.04,29.36,30.15,2844
0.259972276,8/27/2017,10,0.91,10,23.84,15.74,60.56,3.96,29.35,30.14,2713
0.051843384,8/27/2017,11,0.38,10,25.49,15.12,53.16,5.4,29.33,30.12,4134
0.938482647,8/27/2017,12,0.02,10,26.18,14.39,48.08,6.28,29.31,30.1,4351.25
0.544902319,8/27/2017,13,0.15,10,26.75,15,48.84,6.32,29.28,30.07,3572.75
0.702754029,8/27/2017,14,0,10,27.11,15.2,47.52,6.64,29.27,30.06,4087.25
0.48458169,8/27/2017,15,0.65,10,26.69,14.33,44.76,4.72,29.27,30.06,3169.5
0.701152924,8/27/2017,16,0.99,10,26.11,14.56,47.76,0.2,29.27,30.06,1375.25
0.314473572,8/27/2017,17,0.79,10,25.34,15.1,49.04,2.2,29.26,30.05,1193.5
0.680654488,8/28/2017,6,0.91,9.96,17.72,17.07,91.8,1.16,29.26,30.05,41.38
0.949738594,8/28/2017,7,1,5.84,19.2,16.59,83.88,3,29.27,30.06,400.75
0.722278339,8/28/2017,8,0.92,9.04,19.53,17.72,90.21,4.8,29.26,30.05,1080.25
0.865974412,8/28/2017,9,0.16,10,21.13,18.52,83.88,5.64,29.25,30.04,795.75
0.136319585,8/28/2017,10,0,10,22.99,17.8,73.28,5.44,29.25,30.04,3066
0.457466143,8/28/2017,11,0,10,24.72,16.93,62.4,6,29.24,30.03,4283.75
0.997741794,8/28/2017,12,0.15,10,25.91,16.98,58.85,2.68,29.23,30.02,4385
0.406360307,8/28/2017,13,0,10,26.68,17.38,56,5.72,29.21,30,4320.5
0.50706935,8/28/2017,14,0.53,10,27.16,16.76,53.04,6.52,29.18,29.97,3398.25
0.273121772,8/28/2017,15,0.74,10,25.93,16.73,55.08,6.04,29.17,29.96,2893.25
0.391220822,8/28/2017,16,0.99,3.04,21.72,18.07,84.33,7.97,29.2,30,623.5
0.221826355,8/28/2017,17,0.98,7.72,18.33,18.02,91.5,8.47,29.22,30.02,29.76
0.233340577,8/29/2017,6,0.01,8.92,15.39,16,94.6,4.6,29.25,30.04,72.2
0.685680552,8/29/2017,7,0.44,10,17.75,17.07,90,2.76,29.26,30.05,565
0.3482566,8/29/2017,8,0,10,20.5,17.56,80.92,0.12,29.26,30.05,1688.75
0.427061681,8/29/2017,9,0,10,22.21,18.3,76.76,5.76,29.26,30.05,3058.75
0.587122408,8/29/2017,10,0.15,10,23.58,18.52,73.53,6.52,29.27,30.06,3890.25
0.16539759,8/29/2017,11,0.52,10,24.4,18.14,68.56,6.96,29.26,30.05,4371.25
0.472270274,8/29/2017,12,0.54,10,25.07,18.05,64.72,2.44,29.25,30.04,3339.75
0.271700399,8/29/2017,13,0.54,10,25.59,17.54,61.04,2.04,29.24,30.03,3138
0.229222614,8/29/2017,14,0.64,10,26.12,17.55,57.64,0.96,29.22,30.01,2402.25
0.161589449,8/29/2017,15,0.44,10,26.15,17.54,59,5.56,29.22,30.01,2182.25
0.997625829,8/29/2017,16,0.3,10,26.11,17.25,57.08,4.08,29.22,30.01,2324.5
0.303416154,8/29/2017,17,0.42,10,24.52,18.29,66.41,7.04,29.22,30.01,1486.25
0.812740061,8/30/2017,6,0,3.16,16.57,16.95,95.56,4.72,29.3,30.09,57.18
0.89034156,8/30/2017,7,0,6.32,18.53,17.28,89.76,6.04,29.3,30.1,632
0.538813625,8/30/2017,8,0,9.04,20.86,18.08,83.56,8.88,29.31,30.1,1866.25
0.852959749,8/30/2017,9,0,10,22.7,17.57,72.64,6.04,29.31,30.11,3041
0.077216201,8/30/2017,10,0.28,10,23.81,17.19,66.08,5.96,29.31,30.1,3901.5
0.369515479,8/30/2017,11,0.65,10,24.49,17.25,63.76,5.08,29.3,30.09,4448.25
0.478012538,8/30/2017,12,0.75,10,24.87,16.91,62.24,6.2,29.29,30.08,3329.75
0.991324545,8/30/2017,13,0.46,10,25.65,16.84,57.92,6.72,29.28,30.07,2423.75
0.592130805,8/30/2017,14,0.43,10,25.77,16.73,56.4,7.92,29.27,30.06,3285.25
0.978100153,8/30/2017,15,0.55,10,25.66,16.77,56.44,4.8,29.27,30.06,2297.25
0.147151575,8/30/2017,16,0,10,25.47,16.27,21.02,6.96,8.53,30.05,2911.75
0.613339129,8/30/2017,17,0.02,10,24.47,16.05,21.06,6.96,8.53,30.06,1609.5
0.000867954,8/31/2017,6,0,7.08,16.56,17.03,92.88,7.48,29.33,30.12,26.68
0.769346127,8/31/2017,7,0,9.96,18.46,17.92,94.16,8.36,29.34,30.13,392.25
0.902279515,8/31/2017,8,0,9.04,19.94,18.38,86.88,10.68,29.33,30.12,1090.5
0.784597488,8/31/2017,9,0.29,10,21.54,18.54,81.12,13.48,29.34,30.13,1823.75
0.886334687,8/31/2017,10,0.82,10,22.94,18.8,76.76,9.72,29.34,30.13,2837.75
0.633528331,8/31/2017,11,0.64,10,23.97,18.64,69.84,8.12,29.32,30.11,3435.75
0.242405009,8/31/2017,12,0.64,10,24.35,18.54,68.16,9.92,29.31,30.1,3127.75
0.240595419,8/31/2017,13,0.64,10,24.6,17.44,61.92,11.56,29.29,30.08,2987.25
0.793419658,8/31/2017,14,0.55,10,24.8,16.6,58.08,10.04,29.28,30.07,2140.25
0.353246184,8/31/2017,15,0.01,10,24.49,16.21,21.14,11.72,8.53,30.06,2680.5
0.324317075,8/31/2017,16,0.02,10,23.82,15.57,21.3,12.44,8.53,30.06,1847.25
0.305514777,8/31/2017,17,0,10,22.32,17.05,21.38,14.16,8.52,30.05,954.75
0.867043144,9/1/2017,6,0,10,13.31,10.96,86.64,13.36,29.3,30.1,50.12
0.441142016,9/1/2017,7,0,10,13.4,10.99,85.44,15.04,29.31,30.1,446.25
0.349962062,9/1/2017,8,0,10,14.46,11.22,81.4,16.4,29.31,30.11,1142.75
0.875101358,9/1/2017,9,0.28,10,15.91,11.62,75.2,17.04,29.32,30.12,2299
0.579400382,9/1/2017,10,0.52,10,17.37,12.01,70.12,17.64,29.32,30.12,2867.25
0.707686755,9/1/2017,11,0.14,10,18.74,11.75,62.84,17,29.31,30.11,3835.75
0.302101604,9/1/2017,12,0,10,19.88,12.01,60.12,15.16,29.3,30.1,4406.75
0.963399371,9/1/2017,13,0,10,20.6,11.22,54.68,16.96,29.29,30.08,4478.5
