Random,Python Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),,,
0.367029562,218.46,11,0.94,10,27.37,23.33,76,6.78,29.15,29.95,3324.75,,,,
0.116205158,218.50,12,0.97,10,27.37,22.91,73.56,3.77,29.13,29.92,3151.5,,,,
0.527543815,218.54,13,0.99,10,27.15,23.55,77.85,6.77,29.14,29.93,2605.25,,,,
0.981275549,218.58,14,1,10,26.01,23.64,78.8,8.5,29.13,29.92,1384.5,,,,
0.024187518,218.63,15,1,10,26.65,23.92,80.15,7.38,29.12,29.91,823.75,,,,
0.792853314,218.67,16,0.42,10,27.49,22.99,74.12,7.28,29.11,29.9,1402,,,,
0.17496153,218.71,17,0.08,10,27.11,22.98,74.33,5.33,29.12,29.91,1583.5,,,,
0.795902837,219.25,6,0,10,19.74,17.99,81.24,6,29.2,29.99,180.05,,,,
0.884669874,219.29,7,0,10,20.7,18.92,79.55,7,29.21,30,736.25,,,,
0.32150986,219.33,8,0,10,22.41,18.99,76.65,7.94,29.21,30,1299,,,,
0.26110328,219.38,9,0.39,10,24.48,19.04,65.99,7.89,29.21,30,2413.25,,,,
0.071018649,219.42,10,0.44,10,25.51,19.4,67,6,29.19,30.01,3446.25,,,,
0.615832413,219.46,11,0.65,10,26.84,18.36,56.56,5.96,29.21,30,3284.75,,,,
0.223483416,219.50,12,0.44,10,26.57,19.4,63,5,29.18,30,2868.25,,,,
0.49599031,219.54,13,0.72,10,27.11,17.09,53.33,7.22,29.2,29.99,2896,,,,
0.802550135,219.58,14,0,10,26.8,17.8,55,8,29.16,29.98,3869.75,,,,
0.223621667,219.63,15,0.58,10,26.97,17.05,53.12,6.53,29.18,29.98,3072,,,,
0.872707327,219.67,16,0.14,10,26.81,17.01,53.36,8.76,29.17,29.96,2793.5,,,,
0.523091436,219.71,17,0,10,26.33,16.99,53.68,8.08,29.17,29.96,1861,,,,
0.985710718,220.25,6,0,10,17.12,15,81,8,29.22,30.04,124.3,,,,
0.723015231,220.29,7,0.19,10,19.41,15.6,76,8,29.23,30.05,695.75,,,,
0.7040181,220.33,8,0.44,10,22.86,15.6,64,8,29.24,30.06,1606.75,,,,
0.76349412,220.38,9,0,10,24.94,15.96,54.44,6.33,29.28,30.07,2902.5,,,,
0.84622003,220.42,10,0,10,25.73,17.02,58.22,7.22,29.29,30.08,3829.25,,,,
0.029685429,220.46,11,0,10,26.44,16.01,51.11,6.33,29.27,30.06,4293.25,,,,
0.3226366,220.50,12,0.44,10,26.89,16.01,48.89,10.56,29.26,30.05,4132,,,,
0.429195018,220.54,13,0.75,10,27,16.08,49,9.44,29.25,30.04,3367,,,,
0.272105801,220.58,14,0.47,10,26.85,15.07,46.33,5.11,29.24,30.03,2217.5,,,,
0.359768744,220.63,15,0.05,10,26.81,16.08,49.22,7.22,29.22,30.01,2892.25,,,,
0.835352267,220.67,16,0.02,10,26.02,15.96,50.56,7.22,29.22,30.01,2632.25,,,,
0.608371131,220.71,17,0,10,24.79,15.6,54,10,29.18,30,1234,,,,
0.779158418,221.25,6,0,10,19.26,17.31,83.04,5.36,29.24,30.03,140.63,,,,
0.000277653,221.29,7,0.23,10,21.02,17.95,78.65,6.65,29.25,30.04,849,,,,
0.268003128,221.33,8,0.44,10,22.62,18.92,79.22,6.89,29.24,30.03,1762.75,,,,
0.970158345,221.38,9,0,10,24.66,20.44,76.47,4.17,29.24,30.03,2494,,,,
0.085779819,221.42,10,0,10,26.32,21.45,69.76,4.06,29.23,30.02,3692.5,,,,
0.512070905,221.46,11,0.21,10,27.67,20.98,63.12,5.53,29.23,30.02,3697.75,,,,
0.415451603,221.50,12,0,10,27.07,20.6,67,6,29.2,30.02,4328.75,,,,
0.714726906,221.54,13,0.56,10,27.83,20.51,61.23,4.12,29.22,30.01,2492,,,,
0.866691492,221.58,14,0.62,10,28.25,20.62,63.24,6.68,29.2,29.99,2445,,,,
0.47742504,221.63,15,0.7,10,28.09,19.02,55.16,6.72,29.2,29.99,2816.5,,,,
0.235823925,221.67,16,0,10,27.69,19.56,57.35,4.7,29.2,29.99,2081.5,,,,
0.453888439,221.71,17,0,10,27.41,20.66,61.88,2.04,29.19,29.98,1136.25,,,,
0.287700111,222.25,6,0.97,10,19.85,16.9,79.22,3.33,29.22,30.01,107.35,,,,
0.180124912,222.29,7,0.82,10,22.15,17.95,75.06,1.76,29.23,30.02,561.75,,,,
0.427991129,222.33,8,0.21,10,23.95,18.96,73.83,2.53,29.23,30.03,1787.75,,,,
0.053101432,222.38,9,0,10,25.86,19.49,64.76,1.41,29.23,30.03,2354,,,,
0.170426738,222.42,10,0,10,27.25,20.77,66.23,0,29.23,30.02,3348.5,,,,
0.24379869,222.46,11,0,10,28.4,20.28,60.12,0.96,29.22,30.01,3939.25,,,,
0.163623597,222.50,12,0.39,10,29.04,19.93,52.33,3,29.22,30.01,4286.75,,,,
0.813953627,222.54,13,0.69,10,29.33,19.88,51.89,5.11,29.22,30.01,1866.75,,,,
0.995709458,222.58,14,0.75,10,29.09,19.4,53,3,29.19,30.01,2940,,,,
0.703982304,222.63,15,0.44,10,29.2,20.6,57,5,29.19,30.01,3137,,,,
0.132332962,222.67,16,0.73,10,29.72,20.94,55,3.12,29.2,29.99,2403.25,,,,
0.851736636,222.71,17,0,10,28.47,19.4,55,3,29.16,29.98,1730.75,,,,
0.787164928,223.25,6,0,9.77,21.85,20.91,87.47,0.17,29.3,30.09,102.88,,,,
0.54967197,223.29,7,0,9.89,25.06,21.08,70.43,3.33,29.31,30.11,717,,,,
0.106002798,223.33,8,0,10,27.08,21.9,67.55,4.78,29.31,30.11,1781,,,,
0.78262757,223.38,9,0,10,28.07,21.97,67.22,5,29.31,30.11,2774.25,,,,
0.321214726,223.42,10,0.39,10,29.11,21.9,59.44,3.22,29.31,30.11,3553.25,,,,
0.51244018,223.46,11,0,10,29.85,21.9,59,5,29.31,30.1,4047,,,,
0.686707597,223.50,12,0,10,30.18,21.1,57,7,29.28,30.1,4267,,,,
0.632214381,223.54,13,0.19,10,30.33,21.7,59,5,29.27,30.09,3403.25,,,,
0.103319236,223.58,14,0.42,10,31.13,22.31,56.36,5.32,29.28,30.07,3486.5,,,,
0.837557128,223.63,15,0.42,10,31.08,21.99,56.04,3.64,29.27,30.06,2502.5,,,,
0.589390652,223.67,16,0.21,10,30.67,21.95,55.94,3.12,29.25,30.05,2567.75,,,,
0.583941843,223.71,17,0.56,10,30.16,22.99,59.23,1.7,29.24,30.04,1300.75,,,,
0.032668963,224.25,6,0.94,0.36,23.25,23.63,99.08,3.76,29.24,30.04,127.02,,,,
0.255200025,224.29,7,0.47,4.5,24.91,24.94,91.89,6.9,29.25,30.04,549.25,,,,
0.256783044,224.33,8,0.3,7.88,27.14,25.33,88,6.76,29.24,30.03,1415.25,,,,
0.272937909,224.38,9,0.54,9.96,29.01,25.98,81.48,6.76,29.24,30.03,2703.25,,,,
0.337781178,224.42,10,0.44,10,30.2,25.62,73.8,8.68,29.23,30.02,3097.25,,,,
0.9176849,224.46,11,0.3,10,31,25.25,68.92,8.36,29.23,30.02,3573.75,,,,
0.320176891,224.50,12,0.16,10,31.64,24.97,64.24,9.32,29.21,30,2819.5,,,,
0.480851619,224.54,13,0.02,10,31.96,25.13,62.88,10,29.19,29.98,4195,,,,
0.002884911,224.58,14,0.01,10,32.18,25.29,64.16,9.56,29.18,29.97,3447.75,,,,
0.15080302,224.63,15,0.01,10,32.17,25.48,64.08,10.24,29.17,29.96,3188.75,,,,
0.804060593,224.67,16,0,10,31.89,25.13,64.8,11.52,29.11,29.91,2712,,,,
0.719378123,224.71,17,0.38,10,31.01,25.29,67.52,9.64,29.11,29.9,1645.5,,,,
0.583472901,225.25,6,0.28,6.42,24.18,23.92,96.77,5.57,29.1,29.9,167.9,,,,
0.523332327,225.29,7,0.37,8.92,25.58,24.82,93.08,7.11,29.1,29.9,584.75,,,,
0.985268827,225.33,8,0.43,10,27.58,25.55,85.12,10.36,29.1,29.89,1595.25,,,,
0.777427792,225.38,9,0.73,10,28.89,25.92,81.29,9.75,29.1,29.89,2701.25,,,,
0.751530333,225.42,10,0.83,10,29.77,25.62,74.96,10.62,29.09,29.88,2367.75,,,,
0.303800035,225.46,11,0.33,10,29.51,25.44,75.69,9.19,29.08,29.88,3145.5,,,,
0.941264465,225.50,12,0.3,10,29.61,25.44,76.24,7.76,29.07,29.86,1793,,,,
0.809373181,225.54,13,0.01,10,30.04,25.1,71.48,9.64,29.06,29.85,2343.5,,,,
0.896809613,225.58,14,0.02,10,29.96,25.61,72.2,8.6,29.04,29.83,1960.75,,,,
0.998044547,225.63,15,0,10,29.99,25.51,73.16,12.16,29.02,29.81,1896.25,,,,
0.78196394,225.67,16,0,10,29.8,25.79,76.68,8.44,28.99,29.78,1822,,,,
0.261643329,225.71,17,0.4,10,28.76,26.09,81.38,3.81,28.99,29.79,879.75,,,,
0.454162924,226.25,6,1,2.74,23.46,23.58,97.96,5.8,29.04,29.83,18.55,,,,
0.676063915,226.29,7,1,2.5,24.28,24.02,96.89,6,29.05,29.84,166.75,,,,
0.689116479,226.33,8,1,6.71,25.48,24.31,91,7.82,29.06,29.85,520,,,,
0.97317058,226.38,9,0.91,10,25.6,23.9,86.04,11.23,29.07,29.86,1139,,,,
0.326309183,226.42,10,0.92,10,25.66,23.18,81.89,10.57,29.08,29.88,2174.25,,,,
0.307901407,226.46,11,0.84,7.55,25.59,22.79,79.32,11.12,29.09,29.88,2438,,,,
0.813508452,226.50,12,1,9.96,24.98,22.7,81.88,12.2,29.09,29.88,1731.25,,,,
0.168619985,226.54,13,1,9.82,25.1,22.55,81.67,9.15,29.1,29.89,1607.25,,,,
0.84379254,226.58,14,1,10,25.21,22.27,81.77,8.31,29.1,29.9,1599.75,,,,
0.060085177,226.63,15,1,10,25.26,22.22,78.92,9.48,29.11,29.9,1780.5,,,,
0.397462682,226.67,16,1,10,25.46,22.36,78.24,7.76,29.12,29.91,1495.25,,,,
0.178668302,226.71,17,0.98,10,25.36,22.28,79,7.08,29.13,29.92,1223.75,,,,
0.90953387,227.25,6,0,9.88,18.91,19.37,92.2,0,29.25,30.04,100.1,,,,
0.401150818,227.29,7,0,9.96,20.72,20.12,89.16,0.96,29.26,30.05,388.25,,,,
0.129391031,227.33,8,0,10,22.2,20.48,84.32,0,29.27,30.06,1059,,,,
0.69001341,227.38,9,0,10,22.75,21.62,89.04,0.12,29.29,30.08,749.25,,,,
0.564569449,227.42,10,0,10,24.58,20.95,78.16,0,29.3,30.09,1879,,,,
0.079613819,227.46,11,0.14,10,24.92,21.26,74.76,2.8,29.29,30.08,1930.25,,,,
0.017384059,227.50,12,0.15,10,24.47,21.45,77.08,5.04,29.29,30.08,1458.25,,,,
0.60722087,227.54,13,0.53,10,24.15,22.36,83.04,7.36,29.29,30.08,1453.25,,,,
0.613742992,227.58,14,0.15,10,23.62,21.53,84.96,8.6,29.28,30.07,1175.25,,,,
0.449252727,227.63,15,0,10,23.48,21.66,84.96,6.04,29.28,30.07,860.25,,,,
0.214027522,227.67,16,0,10,24.11,21.82,83.04,5.32,29.28,30.07,673.25,,,,
0.291916145,227.71,17,0,10,23.89,21.59,84.56,3.32,29.28,30.07,1078.25,,,,
0.098793566,228.25,6,1,6.36,21.18,21.18,96.84,8.04,29.29,30.08,0.44,,,,
0.097711552,228.29,7,1,5.22,21.51,21.47,98.34,6.78,29.28,30.07,74.65,,,,
0.389463681,228.33,8,1,5.57,21.84,21.87,97.86,7.96,29.27,30.07,96.2,,,,
0.766486378,228.38,9,1,5.91,22.27,22.22,98.29,8.68,29.27,30.06,120.75,,,,
0.847061538,228.42,10,1,6.44,22.57,22.53,97,7.7,29.25,30.05,285.25,,,,
0.913233692,228.46,11,1,1.26,22.34,22.41,98.43,2.46,29.24,30.03,386.75,,,,
0.635443636,228.50,12,1,2.4,22.72,22.41,97.52,2.37,29.21,30.01,302.75,,,,
0.798052829,228.54,13,1,2.77,23.43,22.85,97.75,8.71,29.19,29.98,295,,,,
0.175167239,228.58,14,1,6.68,24.2,23.41,94.5,13.53,29.16,29.96,817.25,,,,
0.421397283,228.63,15,1,6.61,23.96,23.29,93.87,14.67,29.15,29.94,1025.5,,,,
0.735378057,228.67,16,1,5.26,23.47,23.23,95.58,12.68,29.15,29.94,336.75,,,,
0.426285698,228.71,17,1,4,23.48,23.12,96.77,14.62,29.14,29.93,141,,,,
0.206640371,229.25,6,0.92,2.61,22.04,21.99,96.85,5.65,29.26,30.05,41.15,,,,
0.244267091,229.29,7,0.99,3.34,22.47,22.17,96.7,6.08,29.27,30.06,214.25,,,,
0.811065862,229.33,8,1,5.72,23.26,22.53,93.96,6.04,29.28,30.07,623,,,,
0.956535985,229.38,9,0.98,9.72,24,22.42,90.86,5.21,29.29,30.09,679.5,,,,
0.466496776,229.42,10,0.99,9.85,25.06,22.9,84.77,3.96,29.3,30.09,1871,,,,
0.937207151,229.46,11,1,9.96,25.58,22.95,82.76,2.88,29.31,30.1,2385.25,,,,
0.072230971,229.50,12,1,10,26.01,22.78,86.28,6.04,29.31,30.1,3075,,,,
0.795381907,229.54,13,0.54,10,26.92,22.88,79.44,4.76,29.3,30.09,3879,,,,
0.019148648,229.58,14,0.54,10,27.3,22.76,72.64,4.76,29.29,30.08,2767.5,,,,
0.513640431,229.63,15,0.54,10,27.4,22.85,73.92,5.64,29.29,30.08,3198,,,,
0.630133874,229.67,16,0.01,10,27.68,22.62,71.44,3.12,29.29,30.08,1788.25,,,,
0.239904848,229.71,17,0,10,27.21,22.63,72.52,2.76,29.28,30.07,1758.75,,,,
0.75715744,230.25,6,1,0.04,21.48,21.73,98.93,3.21,29.34,30.14,29.75,,,,
0.410514578,230.29,7,1,0.58,21.91,22.17,98.7,5.04,29.36,30.16,251.5,,,,
0.057215524,230.33,8,1,2.55,22.37,22.58,98.29,2.32,29.36,30.15,625,,,,
0.371830661,230.38,9,1,4.72,23.09,22.92,92.56,5.32,29.36,30.15,1174.75,,,,
0.020293578,230.42,10,1,7,24.8,23.16,87.61,5.54,29.34,30.14,1627.25,,,,
0.048281556,230.46,11,0.76,9.92,26.21,23.38,79.32,5.64,29.33,30.12,3240.75,,,,
0.649452061,230.50,12,0.47,9.89,27.34,23.2,73.63,6.52,29.31,30.11,3192,,,,
0.364945889,230.54,13,0.44,10,28.13,22.9,71.54,3.81,29.31,30.1,4196.75,,,,
0.125464433,230.58,14,0.3,9.96,28.27,23.09,70.8,6.2,29.29,30.08,3897.5,,,,
0.186906052,230.63,15,0.3,10,28.21,23.17,70.28,7.6,29.28,30.07,3286.75,,,,
0.647044,230.67,16,0.44,10,27.73,23.33,72.28,5.44,29.28,30.07,1930.75,,,,
0.231610043,230.71,17,0.42,10,26.81,24.15,81.24,6.68,29.28,30.07,1298,,,,
0.953013857,231.25,6,0.02,3.27,21.67,21.75,97.29,2.21,29.31,30.1,86.69,,,,
0.937961867,231.29,7,0.01,7.88,23.92,23.08,92.04,5,29.3,30.09,654.75,,,,
0.000138809,231.33,8,0,9.96,25.79,23.92,85.2,6.68,29.3,30.09,1769.25,,,,
0.50045338,231.38,9,0.28,10,27.41,23.95,78.36,6.64,29.3,30.09,2511.75,,,,
0.599180559,231.42,10,0.45,10,28.23,23.63,73.68,5.68,29.3,30.09,2399,,,,
0.922333736,231.46,11,0.55,10,28.84,23.19,70.72,7.68,29.29,30.08,2485.25,,,,
0.715598429,231.50,12,0.82,10,28.93,23.06,70.08,8.32,29.27,30.06,3420.25,,,,
0.178939859,231.54,13,0.74,10,29.36,23.46,69.44,8.32,29.25,30.04,3919.25,,,,
0.497140305,231.58,14,0.44,10,29.48,23.41,69.36,9.64,29.23,30.02,3349.75,,,,
0.938708396,231.63,15,0.45,10,29.34,23.14,68.16,9.68,29.21,30,3099,,,,
0.582597689,231.67,16,0.49,10,29.14,23.59,68.88,8.12,29.21,30,2368,,,,
0.852171614,231.71,17,0.14,9.96,28.27,23.84,73.04,6.72,29.2,29.99,1273.75,,,,
0.647365851,232.25,6,0.64,2.52,22.06,21.9,97.58,7.68,29.16,29.96,35.98,,,,
0.673776163,232.29,7,1,1.23,22.57,22.59,98.85,8.69,29.18,29.97,256.5,,,,
0.870744369,232.33,8,1,3.26,23.79,23.36,93.96,7.63,29.19,29.98,700.5,,,,
0.822362697,232.38,9,1,5.68,24.65,23.8,90.96,7.4,29.2,29.99,1301.25,,,,
0.320083928,232.42,10,1,5.84,25.26,23.76,87.11,8.27,29.19,29.98,1415,,,,
0.742017291,232.46,11,0.66,7.08,26.44,24.21,81.48,7.28,29.18,29.97,1593.75,,,,
0.294509789,232.50,12,0.56,7.08,27.15,23.71,76.15,8.15,29.16,29.95,3352.25,,,,
0.082440052,232.54,13,0.73,9.71,27.17,23.24,74.11,6.78,29.15,29.94,3632,,,,
0.297029154,232.58,14,0.67,9.92,27.53,22.81,71.34,6.19,29.15,29.94,2653.25,,,,
0.452902839,232.63,15,0.55,9.11,28.08,22.96,70.59,7.52,29.13,29.93,3303.25,,,,
0.672631341,232.67,16,0.15,10,27.59,22.76,72,8.28,29.1,29.89,2118,,,,
0.42190705,232.71,17,0,10,27.26,22.69,73.28,7.32,29.08,29.87,1461.25,,,,
0.619805273,233.25,6,1,4.46,23.15,22.94,97,8.73,28.95,29.74,14.65,,,,
0.192733633,233.29,7,1,5.72,23.6,23.35,96.88,9.72,28.93,29.72,304.25,,,,
0.448001384,233.33,8,1,3.72,23.83,23.33,95.79,11.07,28.92,29.7,213.75,,,,
0.765510952,233.38,9,1,8.96,25.03,23.79,94.15,10.57,28.91,29.7,521.13,,,,
0.494817748,233.42,10,0.88,8.59,25.18,23.8,89.61,11.53,28.9,29.68,1494.25,,,,
0.669168993,233.46,11,0.62,10,26.13,22.34,77.96,15.28,28.9,29.68,1934.75,,,,
0.284072803,233.50,12,0.44,10,26.12,21.58,72.64,16.2,28.9,29.69,3795.25,,,,
0.87014459,233.54,13,0.63,10,26.05,21.82,74.32,14.32,28.9,29.69,3076.25,,,,
0.343717142,233.58,14,0.82,10,25.25,21.13,76.08,14.44,28.9,29.69,3097.25,,,,
0.697768309,233.63,15,0.65,10,25.2,20.79,73.36,15.08,28.9,29.69,1950.25,,,,
0.540548553,233.67,16,0.75,10,25.02,21.38,77.4,9.56,28.91,29.69,1659.5,,,,
0.776185226,233.71,17,0.73,10,24.68,20.32,72.92,12.24,28.92,29.71,1338.75,,,,
0.715073476,234.25,6,0,9.88,15.77,15.69,94.44,6.92,29.12,29.91,71.14,,,,
0.738360084,234.29,7,0,10,17.49,16.38,90.96,10.24,29.14,29.93,720,,,,
0.030559123,234.33,8,0.14,10,19.22,16.55,84.12,9.36,29.16,29.95,1959.25,,,,
0.75124197,234.38,9,0.52,10,20.58,16.66,77.6,10.04,29.18,29.97,3072.75,,,,
0.929820501,234.42,10,0.43,10,21.64,16.14,69.08,9.96,29.19,29.98,3934.75,,,,
0.091503415,234.46,11,0.42,10,22.5,16.05,64.72,11.6,29.2,29.99,4423.25,,,,
0.996161149,234.50,12,0.3,10,23.04,14.9,58.8,10,29.21,30,4573,,,,
0.151979475,234.54,13,0.43,10,23.43,15.5,58.8,10.12,29.22,30.01,4582.75,,,,
0.37899297,234.58,14,0.55,10,23.57,15.13,58.64,8.6,29.22,30.01,4004,,,,
0.05142507,234.63,15,0.63,10,23.55,15.26,57.92,10.04,29.22,30.01,3874,,,,
0.355283442,234.67,16,0.3,10,23,14.83,56.76,8.92,29.23,30.02,2510,,,,
0.658297609,234.71,17,0.29,10,22.55,14.99,59.84,6.08,29.23,30.02,1190.75,,,,
0.277923902,235.25,6,0,9.92,14.35,14.36,92.04,0,29.39,30.19,68.73,,,,
0.478346761,235.29,7,0,10,17.42,15.58,83.28,0,29.4,30.2,711,,,,
0.917521038,235.33,8,0,10,20.31,16.21,75.12,0,29.41,30.21,1925,,,,
0.796903242,235.38,9,0,10,22.21,15.8,64.72,2.56,29.42,30.22,2995.75,,,,
0.044207698,235.42,10,0.29,10,23.33,15.02,57.32,3.08,29.42,30.22,3792,,,,
0.394997551,235.46,11,0.43,10,24.12,15.64,56.8,2.56,29.41,30.21,4041,,,,
0.416156299,235.50,12,0.42,10,24.65,15.55,54,4.36,29.4,30.2,3949.5,,,,
0.437861278,235.54,13,0.63,10,24.98,15.18,53.28,5.44,29.39,30.19,4416.5,,,,
0.990678692,235.58,14,0.44,10,25.17,15.6,52.64,4.6,29.39,30.18,4289.5,,,,
0.955137346,235.63,15,0.53,10,25.08,15.84,54.24,3.16,29.37,30.17,3774.5,,,,
0.940339359,235.67,16,0.53,10,24.87,16.11,55.12,7.16,29.37,30.17,3032.5,,,,
0.337363592,235.71,17,0.15,10,24.17,16.55,60.72,5.72,29.36,30.16,1719.25,,,,
0.415318595,236.25,6,0,9.96,15.68,14.71,92.88,0.2,29.43,30.23,62.5,,,,
0.92902996,236.29,7,0,10,18.86,16.69,86.88,4.76,29.44,30.24,697.25,,,,
0.625901337,236.33,8,0,10,21.79,18.08,78.56,7.76,29.45,30.25,1913,,,,
0.634544054,236.38,9,0,10,23.91,18.66,70.8,9.68,29.46,30.26,2981.5,,,,
0.831237199,236.42,10,0.42,10,24.92,18.22,65.16,10.8,29.45,30.25,3690,,,,
0.640449724,236.46,11,0.44,10,25.54,17.84,62.08,11.6,29.42,30.22,3881.5,,,,
0.84851037,236.50,12,0.28,10,26.03,17.84,58.72,9.16,29.41,30.21,4202.75,,,,
0.964761624,236.54,13,0.01,10,26.16,17.97,58.08,9.36,29.39,30.19,4209.75,,,,
0.568165952,236.58,14,0.15,10,26.36,17.96,57.6,10.68,29.39,30.18,3643.75,,,,
0.075640024,236.63,15,0.49,10,25.6,18.65,61.88,10.28,29.37,30.17,2637.25,,,,
0.679414913,236.67,16,1,10,24.97,19.4,69.08,7.96,29.37,30.17,1069.75,,,,
0.838404637,236.71,17,1,10,24.19,20.07,73.12,6.36,29.36,30.16,623.5,,,,
0.361019782,237.25,6,0.7,7.48,22.35,21.53,96.34,7.37,29.26,30.05,40.28,,,,
0.020620729,237.29,7,0.99,8.27,22.91,22.24,94.49,8.72,29.26,30.05,106.98,,,,
0.070197222,237.33,8,1,5.72,23.29,22.65,97.38,12.7,29.25,30.04,34.8,,,,
0.133201879,237.38,9,0.99,9.04,25.01,23.4,96.28,12.35,29.23,30.03,494.75,,,,
0.261430488,237.42,10,0.99,9.04,26.25,24.55,92.56,8.64,29.23,30.02,1666.5,,,,
0.99454787,237.46,11,1,10,28.05,25.13,82.12,17.12,29.22,30.01,1105.25,,,,
0.304649429,237.50,12,0.3,10,29.14,24.82,76.48,17.56,29.2,29.99,3523.75,,,,
0.788433204,237.54,13,0.91,10,29.51,24.75,75.64,15.84,29.19,29.98,3767.25,,,,
0.705522348,237.58,14,0.72,10,29.7,25.03,76,14.16,29.19,29.98,2636.25,,,,
0.114542759,237.63,15,0.43,10,29.37,24.55,72.88,12.16,29.19,29.98,2663,,,,
0.417881513,237.67,16,0.16,10,28.97,23.75,71.28,10.64,29.2,29.99,1540,,,,
0.304396086,237.71,17,0.02,10,28.6,23.77,74.44,7,29.2,29.99,669.5,,,,
0.652073613,238.25,6,0,10,20.25,20.41,97.96,4.68,29.26,30.05,21.07,,,,
0.115822221,238.29,7,0,10,22.31,21.73,94.48,7,29.27,30.06,637,,,,
0.577911355,238.33,8,0,10,24.45,22.36,86.56,7.28,29.27,30.06,1758.5,,,,
0.211952982,238.38,9,0.38,10,25.88,22.44,80.84,8.96,29.28,30.07,2809.75,,,,
0.653239219,238.42,10,0.8,10,26.56,22.52,78.92,8.96,29.3,30.09,3687.75,,,,
0.769891733,238.46,11,0.54,10,27.36,22.98,77.44,7.28,29.3,30.09,3877.25,,,,
0.311373123,238.50,12,0.44,10,27.9,22.86,73.72,7.04,29.29,30.08,4002,,,,
0.694735575,238.54,13,0.83,10,28.44,23.38,73.2,6.16,29.28,30.07,3817.75,,,,
0.398530161,238.58,14,0.99,10,28.41,23.18,73.28,5.4,29.27,30.06,3069,,,,
0.715400966,238.63,15,0.54,10,28.86,23.6,71.28,7.04,29.26,30.05,2968.25,,,,
0.341826635,238.67,16,0.64,10,28.71,23.77,73.08,5.72,29.25,30.04,2372.75,,,,
0.199141883,238.71,17,0,10,28.13,23.63,75.2,4.6,29.24,30.03,1470.75,,,,
0.224445681,239.25,6,0.14,8,21.19,20.68,94.28,5.36,29.35,30.14,84.92,,,,
0.371159839,239.29,7,0.42,4.44,22.88,21.78,93.2,6.72,29.34,30.14,788.25,,,,
0.715769243,239.33,8,0.62,8.04,24.54,22.38,88.28,7.08,29.35,30.15,1785.75,,,,
0.479584686,239.38,9,0.38,10,25.86,22.15,79.96,7.04,29.36,30.15,2767.5,,,,
0.33788608,239.42,10,0.48,10,26.73,22.58,79,7.04,29.36,30.15,2774.75,,,,
0.492202322,239.46,11,0.43,10,27.69,22.95,74.44,5.44,29.34,30.14,3335,,,,
0.279885826,239.50,12,0.53,10,28.54,23.3,74,5.08,29.33,30.12,3995.25,,,,
0.704704268,239.54,13,0.62,10,29.2,23.36,71,5.88,29.31,30.1,4114.25,,,,
0.321348949,239.58,14,0.54,10,28.74,23.61,71.8,5.64,29.3,30.09,3046.5,,,,
0.339147853,239.63,15,0.47,10,27.24,24.02,78.93,5.37,29.29,30.09,981.25,,,,
0.406822417,239.67,16,0.7,10,25.55,24.55,84.04,3.48,29.29,30.08,275.5,,,,
0.53123799,239.71,17,0.89,9.88,23.71,24.06,88.92,4.16,29.29,30.08,88.18,,,,
0.029684965,240.25,6,0.98,8.96,21.97,21.73,95.56,1.16,29.31,30.1,62.86,,,,
0.07948115,240.29,7,0.83,10,23.42,22.41,93.52,5.4,29.31,30.1,529.5,,,,
0.336498041,240.33,8,0.69,10,24.8,23.39,89.89,5.42,29.29,30.08,1590,,,,
0.999344343,240.38,9,0.74,10,26.05,23.74,86.92,6.32,29.3,30.09,1838,,,,
0.393589633,240.42,10,0.53,10,27.42,23.91,78.36,5.24,29.3,30.09,3011.5,,,,
0.584209713,240.46,11,0.43,10,28.65,24.13,74.64,7.28,29.29,30.08,4079.25,,,,
0.58836495,240.50,12,0.54,10,29.51,23.86,70.64,7.32,29.27,30.06,3481.5,,,,
0.177653591,240.54,13,0.82,10,29.7,23.78,70.08,7.04,29.27,30.06,3114.5,,,,
0.515339759,240.58,14,0.75,10,29.75,23.86,69.04,8.04,29.26,30.05,3100,,,,
0.72756064,240.63,15,0.55,10,30.07,24.5,70.64,7.32,29.25,30.04,2420,,,,
0.942490192,240.67,16,0.53,10,29.41,24.38,70.8,6.68,29.25,30.04,1736,,,,
0.416435228,240.71,17,0.7,10,27.4,24.58,78.92,5.04,29.27,30.06,1398,,,,
0.382403135,241.25,6,0,7.88,22.42,22.04,95.56,2.44,29.38,30.18,171.53,,,,
0.040000116,241.29,7,0,8,23.41,22.92,94.8,0,29.39,30.19,533,,,,
0.872461818,241.33,8,0.14,9.92,24.5,23.76,93.04,0,29.39,30.19,662.25,,,,
0.202541932,241.38,9,0.42,10,26.34,24.48,86.08,1.72,29.4,30.2,1255,,,,
0.256771211,241.42,10,0.48,10,28.12,24.94,81.12,0.19,29.41,30.21,2479,,,,
0.371896238,241.46,11,0.51,10,29.02,24.37,74.77,0.11,29.4,30.2,3604.25,,,,
0.158959072,241.50,12,0.72,10,30.2,24.08,67.88,3.2,29.38,30.18,3822.5,,,,
0.109119182,241.54,13,0.16,10,30.87,23.91,63.64,5.96,29.37,30.17,3681.25,,,,
0.550511692,241.58,14,0.44,9.7,31.14,23.38,62.76,3.84,29.36,30.15,2942.25,,,,
0.80305936,241.63,15,0.53,10,31.2,22.69,57.88,1.24,29.34,30.14,3254,,,,
